City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,rio grande,-32.035,-52.0986,34.06,77,55,3.85,BR,1702843753
360,ta`u,-14.2336,-169.5144,27.14,83,100,5.3,AS,1702843753
361,areia branca,-4.9561,-37.1369,27.9,78,100,8.13,BR,1702843754
362,nuku'alofa,-21.1333,-175.2,28.19,83,20,7.2,TO,1702843503
363,merizo village,13.2658,144.6691,26.85,94,87,9.8,GU,1702843755
364,piacabucu,-10.4056,-36.4344,27.25,70,57,3.57,BR,1702843710
365,gardner,42.5751,-71.9981,7.76,86,100,2.06,US,1702843541
366,gebeit,21.0667,36.3167,19.47,48,100,3.08,SD,1702843756
367,magdagachi,53.45,125.8,-33.26,94,22,1.62,RU,1702843602
368,tyumentsevo,53.3224,81.498,-22.0,90,20,3.28,RU,1702843756
369,gumdag,39.2061,54.5906,7.81,79,12,9.14,TM,1702843757
370,kalmunai,7.4167,81.8167,25.8,87,90,2.49,LK,1702843757
371,rio claro,-22.4114,-47.5614,32.58,32,90,2.68,BR,1702843629
372,happy valley-goose bay,53.3168,-60.3315,0.59,71,100,8.7,CA,1702843758
373,ketchikan,55.3422,-131.6461,3.99,93,100,6.69,US,1702843758
374,hasaki,35.7333,140.8333,5.16,41,21,7.66,JP,1702843759
375,nyurba,63.2842,118.3319,-43.95,100,92,1.42,RU,1702843759
376,mojokerto,-7.4664,112.4338,25.84,80,65,1.85,ID,1702843760
377,ola,59.5833,151.2833,-21.2,85,98,6.88,RU,1702843760
378,nemuro,43.3236,145.575,-2.57,72,67,9.0,JP,1702843760
379,vylkove,45.4021,29.586,5.75,67,100,4.64,UA,1702843620
380,nagothana,18.5333,73.1333,23.38,60,3,2.03,IN,1702843761
381,fort st. john,56.2499,-120.8529,-3.8,74,82,2.54,CA,1702843762
382,sola,-13.8833,167.55,26.77,77,100,6.29,VU,1702843716
383,shetpe,44.1667,52.1167,-2.66,95,100,7.38,KZ,1702843762
384,praia da vitoria,38.7333,-27.0667,19.31,98,100,7.4,PT,1702843763
385,balkanabat,39.5108,54.3671,7.99,79,64,7.35,TM,1702843763
386,alo,7.4178,6.7371,29.13,23,7,1.56,NG,1702843764
387,arroyito,-31.4202,-63.05,25.62,42,66,5.89,AR,1702843764
388,morada nova,-5.1067,-38.3725,35.6,29,72,2.15,BR,1702843764
389,maues,-3.3836,-57.7186,31.93,60,90,1.64,BR,1702843765
390,kasongo-lunda,-6.4667,16.8167,22.1,95,98,0.74,CD,1702843765
391,quelimane,-17.8786,36.8883,26.98,84,84,2.49,MZ,1702843765
392,usinsk,65.9939,57.5281,-13.85,91,99,7.6,RU,1702843766
393,okakarara,-20.5833,17.4333,29.22,22,98,2.48,NA,1702843766
394,yuzhno-kurilsk,44.0306,145.8556,-2.57,76,100,10.28,RU,1702843766
395,piti village,13.4626,144.6933,27.03,90,40,8.23,GU,1702843767
396,nova sintra,14.8667,-24.7167,21.97,70,0,4.6,CV,1702843767
397,tazacorte,28.629,-17.9293,20.54,72,20,6.71,ES,1702843768
398,labrador city,52.9463,-66.9114,-1.27,92,100,8.39,CA,1702843768
399,ulladulla,-35.35,150.4667,19.32,84,34,0.79,AU,1702843768
400,tadmur,34.5608,38.2805,12.65,68,42,1.67,SY,1702843769
401,medvezh'yegorsk,62.9167,34.4667,0.36,86,100,4.56,RU,1702843769
402,maralal,1.0968,36.698,15.16,83,22,2.58,KE,1702843770
403,murghob,38.1702,73.9667,-18.87,88,15,2.29,TJ,1702843770
404,savelugu,9.6244,-0.8253,29.38,15,86,3.15,GH,1702843771
405,waynesboro,38.0685,-78.8895,7.66,96,100,0.0,US,1702843771
406,yelizovo,53.1873,158.3805,1.08,60,75,11.0,RU,1702843746
407,katsuren-haebaru,26.3369,127.8719,17.01,77,100,4.12,JP,1702843772
408,tabas,33.5959,56.9244,11.97,30,0,2.2,IR,1702843612
409,buka,40.8108,69.1986,-0.27,87,7,1.48,UZ,1702843772
410,pacific grove,36.6177,-121.9166,17.59,60,40,9.83,US,1702843773
411,rikaze,29.25,88.8833,-1.83,39,15,1.42,CN,1702843773
412,sinop,41.7711,34.8709,-1.0,83,11,3.07,TR,1702843656
413,nogliki,51.8333,143.1667,-18.7,96,100,7.6,RU,1702843774
414,wentzville,38.8114,-90.8529,7.72,75,28,1.34,US,1702843774
415,paita,-5.0892,-81.1144,24.38,75,54,7.1,PE,1702843775
416,quibala,-10.7337,14.98,19.29,97,100,0.72,AO,1702843775
417,novo aripuana,-5.1206,-60.3797,31.45,60,99,0.46,BR,1702843775
418,viedma,-40.8135,-62.9967,18.66,57,9,13.47,AR,1702843190
419,okhotsk,59.3833,143.3,-21.04,83,11,9.3,RU,1702843776
420,palm coast,29.585,-81.2078,19.05,82,100,3.13,US,1702843776
421,bojnurd,37.4747,57.329,6.87,50,6,1.97,IR,1702843777
422,nouadhibou,20.931,-17.0347,20.62,47,2,6.84,MR,1702843777
423,oran,35.6911,-0.6417,10.84,87,75,2.06,DZ,1702843777
424,kenai,60.5544,-151.2583,1.19,90,40,6.69,US,1702843778
425,mumford,5.2618,-0.759,26.69,81,6,2.8,GH,1702843778
426,puerto armuelles,8.2833,-82.8667,27.87,78,87,0.45,PA,1702843778
427,ilheus,-14.7889,-39.0494,27.4,68,1,4.11,BR,1702843516
428,ocean city,39.2776,-74.5746,14.14,91,100,4.02,US,1702843779
429,pasni,25.2631,63.471,21.26,38,0,7.3,PK,1702843780
430,haiku-pauwela,20.9219,-156.3051,25.01,67,40,7.2,US,1702843780
431,saudarkrokur,65.7461,-19.6394,-0.88,92,53,5.83,IS,1702843780
432,belle fourche,44.6714,-103.8522,11.16,30,11,9.12,US,1702843781
433,terracina,41.2863,13.2217,9.08,57,0,2.3,IT,1702843781
434,pajapan,18.25,-94.7,21.09,61,0,3.94,MX,1702843781
435,cidreira,-30.1811,-50.2056,25.28,83,65,7.02,BR,1702843782
436,curillo,1.0333,-75.9191,28.53,69,97,0.44,CO,1702843782
437,svetlyy yar,48.4748,44.781,-1.22,89,82,7.04,RU,1702843783
438,callao,-12.0667,-77.15,24.16,64,40,7.72,PE,1702843626
439,road town,18.4167,-64.6167,28.05,69,40,8.23,VG,1702843783
440,vilhena,-12.7406,-60.1458,33.24,37,88,3.04,BR,1702843784
441,new norfolk,-42.7826,147.0587,13.73,75,100,1.16,AU,1702843784
442,kurgan,55.45,65.3333,-8.92,92,100,4.92,RU,1702843588
443,penn yan,42.6609,-77.0539,10.68,85,100,5.14,US,1702843785
444,mount pearl,47.5166,-52.7813,-0.38,73,77,2.24,CA,1702843785
445,lata,40.1629,-8.3327,6.15,71,0,1.13,PT,1702843786
446,mocimboa,-11.3167,40.35,25.87,84,93,2.58,MZ,1702843786
447,lokossa,6.6387,1.7167,25.68,69,4,1.77,BJ,1702843787
448,tromso,69.6496,18.957,3.01,65,40,3.6,NO,1702843323
449,kachug,53.9606,105.8817,-24.97,99,100,0.89,RU,1702843788
450,waimea,20.0231,-155.6717,19.18,86,29,1.79,US,1702843788
451,magadan,59.5667,150.8,-20.72,84,75,6.88,RU,1702843605
452,pariaman,-0.619,100.12,25.03,90,100,1.32,ID,1702843789
453,ajaccio,42.0,8.9167,7.91,84,0,4.12,FR,1702843722
454,priargunsk,50.3691,119.1012,-43.34,100,57,0.51,RU,1702843789
455,champasak,14.75,106.0,21.17,78,100,0.67,LA,1702843790
456,kone,-21.0595,164.8658,25.69,71,99,2.5,NC,1702843790
457,zapala,-38.8992,-70.0544,15.02,24,10,10.88,AR,1702843790
458,kzyltu,53.6364,72.3414,-15.66,81,100,7.56,KZ,1702843791
459,zinjibar,13.1287,45.3807,23.76,50,93,4.4,YE,1702843791
460,portland,45.5234,-122.6762,11.37,68,0,7.6,US,1702843682
461,puerto leguizamo,-0.1934,-74.7819,26.67,81,96,0.14,CO,1702843792
462,vail,32.0479,-110.712,24.99,8,4,1.34,US,1702843792
463,williams lake,52.1415,-122.1445,2.25,95,100,2.11,CA,1702843793
464,qarauyl,48.9451,79.255,-20.11,74,22,1.79,KZ,1702843793
465,usogorsk,63.4106,48.6872,-13.52,94,100,4.4,RU,1702843793
466,port douglas,-16.4833,145.4667,24.63,98,100,7.78,AU,1702843794
467,colesberg,-30.72,25.0972,25.43,10,26,4.23,ZA,1702843794
468,siracusa,37.0881,15.2792,14.65,85,99,12.64,IT,1702843794
469,dera bugti,29.0307,69.151,13.01,38,0,2.03,PK,1702843795
470,sindhnur,15.7833,76.7667,23.87,74,100,3.8,IN,1702843795
471,sault ste. marie,46.5168,-84.3333,6.16,91,100,2.06,CA,1702843505
472,lamu,-2.2717,40.902,25.12,85,18,4.02,KE,1702843796
473,hobyo,5.3505,48.5268,25.93,75,12,11.77,SO,1702843796
474,harstad,68.799,16.5293,2.86,96,70,7.6,NO,1702843797
475,namibe,-15.1961,12.1522,21.84,74,30,3.78,AO,1702843797
476,tame,6.461,-71.73,29.92,61,70,3.28,CO,1702843798
477,san fernando,15.0286,120.6898,25.85,76,100,2.61,PH,1702843798
478,boa vista,2.8197,-60.6733,32.99,49,40,4.12,BR,1702843550
479,pangkalanbuun,-2.6833,111.6167,23.57,98,90,1.06,ID,1702843799
480,raduzhnyy,62.0961,77.475,-16.73,79,72,7.28,RU,1702843677
481,marcoussis,48.6403,2.2386,3.57,98,100,2.57,FR,1702843513
482,mitu,1.1983,-70.1733,27.07,93,100,0.5,CO,1702843800
483,brak,27.5496,14.2714,12.78,41,0,4.69,LY,1702843801
484,harnai,30.1005,67.9374,9.92,37,0,1.45,PK,1702843801
485,khmelnytskyi,49.4216,26.9965,3.16,95,100,6.42,UA,1702843546
486,safotu,-13.4513,-172.4018,28.3,82,100,7.26,WS,1702843803
487,katpur,21.05,71.7833,23.07,53,47,6.63,IN,1702843803
488,ottawa,45.4112,-75.6981,5.55,75,100,0.45,CA,1702843582
489,shingu,33.7333,135.9833,2.38,71,59,2.67,JP,1702843804
490,plastun,44.7561,136.2939,-19.93,60,2,5.19,RU,1702843804
491,golden beach,38.4898,-76.6822,14.02,97,100,3.69,US,1702843804
492,malvan,16.0667,73.4667,26.6,64,64,3.66,IN,1702843805
493,puerto deseado,-47.7503,-65.8938,11.4,51,100,5.04,AR,1702843805
494,tolanaro,-25.0319,46.9987,23.94,88,53,2.31,MG,1702843805
495,gisborne,-38.6533,178.0042,21.27,65,16,3.54,NZ,1702843806
496,sanctuary point,-35.1114,150.629,20.97,86,31,1.06,AU,1702843806
497,lefka,35.1106,32.8506,15.17,80,9,1.99,CY,1702843549
498,uglich,57.5275,38.3317,-1.78,89,33,5.84,RU,1702843604
499,ocher,57.8904,54.7202,-13.58,94,100,4.55,RU,1702843807
500,luau,-10.7073,22.2247,20.22,94,100,1.67,AO,1702843808
501,juneau,58.3019,-134.4197,3.0,95,100,12.86,US,1702843808
502,quinte west,44.1834,-77.5662,8.65,83,100,6.32,CA,1702843808
503,la ronge,55.1001,-105.2842,-11.49,74,65,4.18,CA,1702843809
504,argostolion,38.1811,20.489,9.86,68,0,3.3,GR,1702843809
505,huarmey,-10.0681,-78.1522,24.23,75,94,5.39,PE,1702843809
506,gandarbal,34.2333,74.7833,2.49,44,0,2.04,IN,1702843810
507,ar ruways,24.1103,52.7306,22.29,57,0,3.26,AE,1702843751
508,ubari,26.5921,12.7805,11.67,46,0,3.21,LY,1702843810
509,aweil,8.7682,27.4002,27.84,26,10,2.23,SS,1702843811
510,vokhtoga,58.8147,41.0461,-0.98,86,98,6.04,RU,1702843811
511,qamdo,31.1667,97.2333,-7.03,64,0,2.89,CN,1702843811
512,ikovka,55.6089,64.9375,-9.33,94,100,3.75,RU,1702843812
513,wotho,10.1657,166.0102,26.98,83,100,10.81,MH,1702843812
514,cill airne,52.05,-9.5167,12.09,98,100,2.79,IE,1702843630
515,yungay,-9.1383,-77.7436,16.81,92,100,3.12,PE,1702843813
516,dunedin,-45.8742,170.5036,12.67,74,100,0.89,NZ,1702843813
517,bria,6.5423,21.9863,25.65,37,32,1.75,CF,1702843814
518,shagonar,51.5333,92.8,-25.94,91,92,1.01,RU,1702843814
519,seybaplaya,19.65,-90.6667,24.7,55,73,6.03,MX,1702843814
520,snowflake,34.5134,-110.0785,13.16,17,81,3.45,US,1702843791
521,mazara del vallo,37.6641,12.588,12.74,74,22,4.41,IT,1702843815
522,okahandja,-21.9833,16.9167,27.99,12,96,3.92,NA,1702843815
523,crete,35.1558,24.895,8.47,78,77,5.21,GR,1702843816
524,tralee,52.2704,-9.7026,11.7,97,100,3.08,IE,1702843816
525,kurumkan,54.3,110.3,-26.6,96,93,1.34,RU,1702843816
526,axim,4.8699,-2.2405,26.74,81,7,2.94,GH,1702843817
527,guaraniacu,-25.1008,-52.8781,30.58,50,40,1.54,BR,1702843817
528,melchor de mencos,17.0686,-89.1522,24.0,73,75,4.12,GT,1702843818
529,ginir,7.1333,40.7,15.34,51,100,2.55,ET,1702843818
530,'ain el hadjar,34.7585,0.1453,4.41,84,35,3.2,DZ,1702843819
531,juchipila,21.4167,-103.1167,24.41,30,99,0.36,MX,1702843819
532,ulaangom,49.9811,92.0667,-26.73,78,92,2.17,MN,1702843819
533,minas de marcona,-15.2119,-75.1103,20.71,66,79,7.18,PE,1702843820
534,kill devil hills,36.0307,-75.676,16.0,95,100,7.72,US,1702843820
535,box elder,41.5005,-112.8764,3.23,60,39,1.79,US,1702843821
536,flin flon,54.7682,-101.865,-12.37,73,100,4.56,CA,1702843821
537,tanjung pandan,-2.75,107.65,25.81,83,56,0.43,ID,1702843821
538,ayios konstandinos,38.6333,21.4,6.72,77,1,2.48,GR,1702843822
539,yatou,37.15,122.3833,-7.51,85,90,3.4,CN,1702843822
540,punta del este,-34.9667,-54.95,26.06,61,0,5.66,UY,1702843823
541,kavaratti,10.5669,72.642,28.02,74,100,1.54,IN,1702843823
542,chhor,25.5167,69.7667,18.72,24,1,4.42,PK,1702843823
543,mendoza,-32.8908,-68.8272,29.28,20,0,6.42,AR,1702843824
544,puqi,29.7167,113.8833,0.87,78,100,1.18,CN,1702843824
545,el alto,-4.2714,-81.2147,27.81,72,19,5.99,PE,1702843551
546,bamboo flat,11.7,92.7167,25.05,94,40,1.03,IN,1702843761
547,forster,-32.1667,152.5167,22.94,96,98,0.66,AU,1702843825
548,hinton,53.4001,-117.5857,0.16,76,87,2.59,CA,1702843825
549,as sulayyil,20.4607,45.5779,12.14,30,0,2.88,SA,1702843826
550,bikenibeu village,1.3673,173.1241,27.98,94,100,1.54,KI,1702843826
551,suva,-18.1416,178.4415,27.71,83,75,5.66,FJ,1702843826
552,lazaro cardenas,17.9583,-102.2,29.61,64,5,4.11,MX,1702843827
553,feldkirchen-westerham,47.9075,11.8427,0.14,91,78,1.29,DE,1702843737
554,praia,14.9215,-23.5087,25.3,69,40,7.2,CV,1702843827
555,bayanhongor,46.7167,100.1167,-21.93,95,100,1.74,MN,1702843828
556,mangrol,21.1167,70.1167,21.09,41,70,6.33,IN,1702843828
557,sisimiut,66.9395,-53.6735,-10.29,88,100,4.92,GL,1702843828
558,sukhobezvodnoye,57.0491,44.8891,-0.41,95,100,5.34,RU,1702843829
559,greymouth,-42.4667,171.2,14.95,84,62,2.81,NZ,1702843829
560,la cruz,23.9167,-106.9,27.59,44,83,2.6,MX,1702843829
561,pangani,-5.4333,38.9667,26.0,84,49,2.67,TZ,1702843830
562,lerwick,60.1545,-1.1494,9.0,92,100,5.56,GB,1702843830
563,port blair,11.6667,92.75,25.02,94,40,1.03,IN,1702843830
564,masjed soleyman,31.9364,49.3039,15.83,46,92,0.83,IR,1702843831
565,heihe,50.2441,127.4902,-26.75,91,19,3.2,CN,1702843538
566,shiguai,40.7058,110.2856,-20.61,96,52,1.86,CN,1702843831
567,dass,10.0,9.5167,22.89,22,8,1.73,NG,1702843832
568,vernon,50.2581,-119.2691,5.34,82,97,0.45,CA,1702843832
569,petropavlovka,50.6114,105.3196,-25.0,90,93,2.31,RU,1702843833
570,luanco,43.6152,-5.7934,7.94,90,0,1.55,ES,1702843833
571,atbasar,51.8,68.3333,-9.6,88,100,4.61,KZ,1702843833
572,tapachula,14.9,-92.2833,32.29,55,20,4.63,MX,1702843834
573,clarksdale,34.2001,-90.5709,12.73,54,0,4.12,US,1702843834
574,nikel,69.4128,30.222,-7.9,96,100,1.47,RU,1702843834
575,nagqu,31.5,92.0,-21.86,81,0,1.43,CN,1702843835
576,sandnessjoen,66.0217,12.6316,4.12,81,75,2.06,NO,1702843835
577,federal,-30.9547,-58.7833,35.95,57,32,2.77,AR,1702843835
578,santo antonio do ica,-3.1022,-67.9397,27.94,92,61,1.62,BR,1702843836
579,orkney,-26.9802,26.6727,26.75,36,81,3.04,ZA,1702843836
580,kisanga,-7.4362,37.7034,24.09,92,64,1.41,TZ,1702843554
